-61573074,715388230
-61573072,715388234
-61573073,715388224
-61573074,715388213
-61573068,715388209
-61573061,715388209
-61573059,715388212
-61573054,715388217
-61573054,715388223
-61573054,715388230
-61573053,715388239
-61573051,715388244
-61573049,715388250
-61573048,715388254
-61573045,715388256
-61573036,715388259
-61573028,715388259
-61573017,715388260
-61573005,715388262
-61572996,715388264
-61572989,715388267
-61572988,715388270
-61572985,715388274
-61572984,715388275
-61572984,715388272
-61572980,715388268
-61572972,715388265
-61572962,715388262
-61572954,715388262
-61572947,715388259
-61572942,715388261
-61572936,715388263
-61572933,715388270
-61572930,715388276
-61572928,715388280
-61572920,715388283
-61572911,715388282
-61572907,715388282
-61572903,715388283
-61572900,715388283
-61572899,715388283
-61572898,715388284
-61572900,715388286
-61572900,715388289
-61572901,715388294
-61572898,715388294
-61572893,715388293
-61572888,715388294
-61572882,715388296
-61572873,715388295
-61572862,715388293
-61572852,715388293
-61572841,715388293
-61572833,715388296
-61572827,715388300
-61572822,715388307
-61572821,715388316
-61572821,715388322
-61572819,715388325
-61572817,715388325
-61572813,715388325
-61572808,715388322
-61572802,715388320
-61572797,715388318
-61572792,715388315
-61572787,715388315
-61572783,715388317
-61572779,715388321
-61572777,715388327
-61572772,715388337
-61572767,715388345
-61572762,715388351
-61572754,715388354
-61572745,715388356
-61572736,715388355
-61572729,715388352
-61572724,715388349
-61572721,715388349
-61572718,715388350
-61572714,715388354
-61572715,715388360
-61572716,715388368
-61572713,715388377
-61572708,715388386
-61572704,715388391
-61572700,715388393
-61572695,715388393
-61572691,715388390
-61572686,715388387
-61572680,715388386
-61572678,715388387
-61572676,715388388
-61572676,715388389
-61572677,715388395
-61572677,715388401
-61572679,715388407
-61572683,715388411
-61572686,715388415
-61572690,715388415
-61572695,715388410
-61572702,715388404
-61572706,715388396
-61572709,715388389
-61572708,715388384
-61572706,715388382
-61572706,715388381
-61572708,715388383
-61572708,715388384
-61572712,715388385
-61572716,715388386
-61572718,715388383
-61572713,715388378
-61572708,715388376
-61572704,715388372
-61572704,715388373
-61572705,715388375
-61572706,715388378
-61572705,715388381
-61572709,715388389
-61572714,715388394
-61572716,715388401
-61572719,715388405
-61572722,715388408
-61572726,715388410
-61572729,715388414
-61572729,715388420
-61572729,715388425
-61572726,715388432
-61572728,715388438
-61572735,715388441
-61572744,715388443
-61572754,715388443
-61572764,715388448
-61572778,715388451
-61572789,715388457
-61572797,715388461
-61572803,715388469
-61572807,715388476
-61572809,715388482
-61572810,715388485
-61572810,715388487
-61572811,715388488
-61572809,715388487
-61572808,715388487
-61572806,715388487
-61572804,715388483
-61572802,715388485
-61572802,715388488
-61572801,715388495
-61572803,715388505
-61572803,715388515
-61572805,715388520
-61572807,715388520
-61572805,715388515
-61572803,715388508
-61572800,715388501
-61572801,715388496
-61572804,715388495
-61572809,715388493
-61572814,715388492
-61572816,715388492
-61572816,715388493
-61572814,715388495
-61572812,715388497
-61572811,715388498
-61572813,715388499
-61572816,715388498
-61572817,715388496
-61572818,715388495
-61572820,715388496
-61572822,715388499
-61572824,715388504
-61572823,715388508
-61572819,715388510
-61572814,715388510
-61572808,715388503
-61572802,715388496
-61572798,715388490
-61572797,715388485
-61572798,715388482
-61572801,715388483
-61572806,715388482
-61572811,715388484
-61572814,715388487
-61572815,715388491
-61572815,715388492
-61572814,715388495
-61572814,715388497
-61572813,715388500
-61572813,715388501
-61572815,715388499
-61572815,715388495
-61572814,715388490
-61572813,715388486
-61572811,715388478
-61572810,715388473
-61572808,715388468
-61572806,715388467
-61572806,715388467
-61572807,715388467
-61572807,715388470
-61572807,715388473
-61572810,715388478
-61572814,715388483
-61572820,715388490
-61572826,715388497
-61572827,715388499
-61572823,715388497
-61572816,715388493
-61572809,715388489
-61572802,715388482
-61572795,715388477
-61572793,715388477
-61572791,715388476
-61572791,715388479
-61572791,715388484
-61572790,715388487
-61572787,715388487
-61572784,715388486
-61572779,715388484
-61572776,715388483
-61572777,715388484
-61572781,715388485
-61572785,715388489
-61572788,715388495
-61572789,715388500
-61572789,715388503
-61572787,715388507
-61572784,715388509
-61572782,715388507
-61572781,715388505
-61572779,715388501
-61572776,715388496
-61572772,715388489
-61572765,715388483
-61572758,715388480
-61572752,715388476
-61572749,715388477
-61572751,715388479
-61572754,715388482
-61572757,715388484
-61572760,715388487
-61572762,715388489
-61572760,715388492
-61572757,715388493
-61572754,715388493
-61572749,715388492
-61572750,715388492
-61572756,715388493
-61572760,715388493
-61572766,715388494
-61572768,715388493
-61572768,715388487
-61572766,715388484
-61572762,715388482
-61572757,715388481
-61572752,715388479
-61572745,715388478
-61572738,715388477
-61572733,715388478
-61572732,715388482
-61572731,715388486
-61572732,715388489
-61572734,715388493
-61572735,715388498
-61572737,715388501
-61572739,715388505
-61572739,715388509
-61572735,715388512
-61572734,715388516
-61572729,715388519
-61572724,715388520
-61572718,715388518
-61572713,715388513
-61572712,715388505
-61572711,715388494
-61572711,715388484
-61572727,715388495
-61572738,715388489
-61572738,715388450
-61572743,715388397
-61572770,715388341
-61572808,715388286
-61572861,715388235
-61572905,715388188
-61572943,715388121
-61572967,715388059
-61572988,715387993
-61572996,715387949
-61572995,715387925
-61572970,715387909
-61572968,715387894
-61572972,715387890
-61572975,715387880
-61572980,715387876
-61572983,715387874
-61572983,715387872
-61572980,715387866
-61572977,715387859
-61572975,715387850
-61572974,715387841
-61572972,715387833
-61572971,715387828
-61572970,715387823
-61572969,715387820
-61572968,715387815
-61572968,715387810
-61572970,715387803
-61572971,715387796
-61572974,715387790
-61572977,715387785
-61572979,715387783
-61572980,715387783
-61572979,715387781
-61572977,715387780
-61572974,715387776
-61572971,715387772
-61572969,715387766
-61572969,715387761
-61572968,715387756
-61572968,715387752
-61572967,715387748
-61572966,715387744
-61572963,715387737
-61572959,715387729
-61572956,715387720
-61572954,715387712
-61572954,715387707
-61572956,715387704
-61572961,715387702
-61572966,715387701
-61572970,715387702
-61572972,715387704
-61572970,715387704
-61572966,715387701
-61572961,715387697
-61572955,715387692
-61572949,715387685
-61572946,715387679
-61572943,715387675
-61572941,715387673
-61572939,715387672
-61572937,715387672
-61572935,715387670
-61572933,715387665
-61572932,715387659
-61572932,715387654
-61572933,715387651
-61572934,715387651
-61572935,715387654
-61572937,715387655
-61572937,715387659
-61572937,715387662
-61572936,715387662
-61572933,715387659
-61572930,715387652
-61572927,715387645
-61572922,715387636
-61572917,715387630
-61572916,715387626
-61572915,715387626
-61572914,715387626
-61572912,715387629
-61572909,715387630
-61572908,715387633
-61572909,715387635
-61572909,715387634
-61572910,715387631
-61572911,715387628
-61572912,715387625
-61572910,715387622
-61572907,715387620
-61572904,715387618
-61572899,715387618
-61572893,715387617
-61572888,715387616
-61572884,715387614
-61572882,715387611
-61572880,715387609
-61572878,715387607
-61572877,715387605
-61572877,715387603
-61572876,715387601
-61572874,715387598
-61572872,715387595
-61572872,715387593
-61572871,715387593
-61572870,715387593
-61572869,715387593
-61572867,715387593
-61572865,715387591
-61572863,715387586
-61572861,715387581
-61572859,715387574
-61572858,715387568
-61572856,715387564
-61572854,715387562
-61572852,715387564
-61572852,715387567
-61572851,715387572
-61572851,715387577
-61572851,715387582
-61572852,715387587
-61572851,715387590
-61572851,715387592
-61572849,715387588
-61572846,715387581
-61572843,715387574
-61572841,715387566
-61572839,715387559
-61572839,715387553
-61572840,715387549
-61572841,715387548
-61572843,715387550
-61572844,715387552
-61572845,715387552
-61572846,715387552
-61572848,715387552
-61572852,715387551
-61572856,715387551
-61572857,715387549
-61572855,715387547
-61572855,715387546
-61572855,715387546
-61572853,715387549
-61572853,715387555
-61572847,715387559
-61572842,715387561
-61572836,715387561
-61572832,715387558
-61572833,715387555
-61572836,715387551
-61572840,715387548
-61572842,715387543
-61572836,715387539
-61572829,715387530
-61572842,715387519
-61572838,715387518
-61572830,715387503
-61572826,715387493
-61572842,715387476
-61572866,715387472
-61572887,715387456
-61572907,715387452
-61572912,715387447
-61572916,715387443
-61572923,715387444
-61572924,715387444
-61572922,715387444
-61572919,715387443
-61572911,715387443
-61572909,715387443
-61572907,715387443
-61572907,715387442
-61572910,715387441
-61572912,715387438
-61572910,715387432
-61572895,715387409
-61572876,715387373
-61572866,715387332
-61572862,715387336
-61572858,715387323
-61572857,715387315
-61572861,715387317
-61572865,715387317
-61572872,715387323
-61572870,715387318
-61572860,715387295
-61572849,715387288
-61572848,715387283
-61572846,715387284
-61572839,715387265
-61572834,715387248
-61572831,715387236
-61572826,715387232
-61572823,715387237
-61572819,715387240
-61572817,715387246
-61572815,715387253
-61572814,715387259
-61572814,715387263
-61572808,715387267
-61572802,715387269
-61572798,715387271
-61572797,715387272
-61572796,715387272
-61572801,715387274
-61572805,715387278
-61572810,715387276
-61572815,715387278
-61572821,715387281
-61572825,715387283
-61572827,715387286
-61572828,715387290
-61572830,715387291
-61572827,715387289
-61572824,715387287
-61572821,715387287
-61572818,715387285
-61572816,715387284
-61572816,715387283
-61572815,715387282
-61572815,715387280
-61572812,715387279
-61572812,715387282
-61572813,715387285
-61572813,715387289
-61572811,715387292
-61572809,715387295
-61572810,715387297
-61572812,715387297
-61572812,715387295
-61572811,715387291
-61572808,715387289
-61572803,715387287
-61572798,715387287
-61572795,715387287
-61572794,715387290
-61572797,715387296
-61572801,715387301
-61572807,715387301
-61572814,715387299
-61572813,715387307
-61572806,715387306
-61572799,715387305
-61572792,715387304
-61572789,715387304
-61572788,715387305
-61572792,715387310
-61572796,715387316
-61572801,715387320
-61572801,715387321
-61572798,715387318
-61572794,715387315
-61572791,715387317
-61572786,715387316
-61572783,715387317
-61572784,715387322
-61572783,715387334
-61572785,715387336
-61572791,715387338
-61572795,715387343
-61572799,715387349
-61572800,715387355
-61572804,715387361
-61572807,715387365
-61572809,715387365
-61572806,715387361
-61572805,715387360
-61572804,715387359
-61572805,715387360
-61572809,715387365
-61572813,715387369
-61572818,715387371
-61572822,715387371
-61572823,715387367
-61572821,715387364
-61572816,715387360
-61572813,715387358
-61572808,715387361
-61572805,715387363
-61572806,715387366
-61572808,715387369
-61572833,715387384
-61572842,715387389
-61572851,715387386
-61572853,715387386
-61572854,715387386
-61572854,715387386
-61572856,715387387
-61572855,715387389
-61572855,715387392
-61572852,715387396
-61572849,715387399
-61572847,715387403
-61572846,715387406
-61572845,715387407
-61572847,715387403
-61572849,715387402
-61572850,715387401
-61572850,715387403
-61572848,715387406
-61572847,715387411
-61572843,715387411
-61572843,715387412
-61572844,715387410
-61572845,715387407
-61572848,715387404
-61572851,715387398
-61572852,715387395
-61572851,715387395
-61572849,715387396
-61572844,715387405
-61572835,715387411
-61572818,715387403
-61572803,715387371
-61572797,715387324
-61572767,715387157
-61572629,715386995
-61572544,715386794
-61572594,715386571
-61572870,715386454
-61573386,715386622
-61574087,715387318
-61574576,715388183
-61574858,715389081
-61574930,715389852
-61574886,715390454
-61574787,715390998
-61574666,715391540
-61574548,715392121
-61574432,715392768
-61574295,715393468
-61574126,715394254
-61573890,715395109
-61573538,715396004
-61573043,715396886
-61572406,715397684
-61571668,715398362
-61570886,715398892
-61570070,715399324
-61569170,715399704
-61568241,715400005
-61567218,715400225
-61566133,715400321
-61565133,715400271
-61564132,715400071
-61563289,715399778
-61562504,715399387
-61561814,715398931
-61560702,715397839
-61560278,715397208
-61559958,715396546
-61559690,715395891
-61559389,715395181
-61559085,715394527
-61558744,715393812
-61558393,715393079
-61558044,715392329
-61557691,715391579
-61557335,715390833
-61556977,715390092
-61556620,715389347
-61556246,715388566
-61555897,715387833
-61555545,715387069
-61555197,715386299
-61554848,715385548
-61554501,715384803
-61554161,715384054
-61553828,715383305
-61553490,715382554
-61553120,715381761
-61552792,715381060
-61552442,715380310
-61552116,715379606
-61551749,715378822
-61551429,715378136
-61551083,715377395
-61550738,715376654
-61550402,715375939
-61550087,715375256
-61549760,715374559
-61549430,715373878
-61549097,715373205
-61548763,715372537
-61548441,715371874
-61548116,715371202
-61547796,715370529
-61547479,715369853
-61547156,715369153
-61546857,715368500
-61546555,715367828
-61546252,715367159
-61545952,715366498
-61545642,715365823
-61545358,715365201
-61545064,715364559
-61544764,715363925
-61544468,715363288
-61544165,715362623
-61543862,715361953
-61543557,715361296
-61543239,715360623
-61542940,715359993
-61542620,715359315
-61542297,715358626
-61541976,715357919
-61541640,715357164
-61541342,715356504
-61541015,715355800
-61540674,715355079
-61540361,715354405
-61540042,715353711
-61539732,715353023
-61539415,715352334
-61539092,715351654
-61538756,715350946
-61538462,715350334
-61538155,715349679
-61537851,715349024
-61537553,715348376
-61537247,715347738
-61536960,715347149
-61536679,715346546
-61536423,715345996
-61536166,715345427
-61535913,715344868
-61535677,715344352
-61535429,715343814
-61535170,715343253
-61534933,715342725
-61534683,715342181
-61534431,715341635
-61534181,715341094
-61533937,715340563
-61533692,715340031
-61533440,715339492
-61533199,715338984
-61532973,715338507
-61532744,715338016
-61532516,715337505
-61532297,715336991
-61532084,715336478
-61531859,715335940
-61531636,715335426
-61531397,715334899
-61531144,715334370
-61530903,715333884
-61530664,715333396
-61530427,715332901
-61530182,715332389
-61529937,715331862
-61529697,715331335
-61529462,715330822
-61529227,715330330
-61529004,715329856
-61528789,715329393
-61528572,715328942
-61528370,715328506
-61528169,715328064
-61528000,715327672
-61527787,715327189
-61527639,715326857
-61527460,715326459
-61527283,715326070
-61527109,715325695
-61526932,715325313
-61526771,715324957
-61526604,715324586
-61526446,715324217
-61526287,715323848
-61526129,715323488
-61525972,715323140
-61525816,715322805
-61525650,715322465
-61525503,715322155
-61525347,715321840
-61525198,715321538
-61525062,715321246
-61524935,715320961
-61524811,715320674
-61524677,715320367
-61524548,715320060
-61524423,715319752
-61524142,715319099
-61523987,715318766
-61523841,715318440
-61523688,715318116
-61523521,715317767
-61523361,715317432
-61523207,715317102
-61523058,715316786
-61522926,715316480
-61522803,715316168
-61522693,715315869
-61522569,715315551
-61522447,715315248
-61522317,715314915
-61522207,715314622
-61522095,715314332
-61521970,715314035
-61521837,715313743
-61521707,715313457
-61521574,715313165
-61521453,715312890
-61521329,715312606
-61521209,715312345
-61521076,715312056
-61520968,715311827
-61520852,715311572
-61520744,715311317
-61520643,715311063
-61520544,715310809
-61520443,715310548
-61520339,715310285
-61520229,715310018
-61520117,715309752
-61520003,715309489
-61519880,715309212
-61519768,715308955
-61519642,715308666
-61519537,715308420
-61519427,715308158
-61519317,715307891
-61519206,715307623
-61519094,715307349
-61518978,715307071
-61518856,715306789
-61518721,715306487
-61518592,715306201
-61518453,715305899
-61518324,715305617
-61518195,715305338
-61518064,715305059
-61517940,715304777
-61517815,715304478
-61517695,715304189
-61517564,715303882
-61517425,715303565
-61517280,715303237
-61517125,715302903
-61516953,715302531
-61516811,715302220
-61516668,715301902
-61516518,715301578
-61516368,715301254
-61516203,715300903
-61516070,715300615
-61515921,715300280
-61515768,715299941
-61515613,715299596
-61515464,715299248
-61515297,715298863
-61515140,715298513
-61514971,715298150
-61514792,715297770
-61514613,715297387
-61514438,715297003
-61514268,715296611
-61514097,715296215
-61513903,715295789
-61513725,715295414
-61513538,715295008
-61513351,715294595
-61513150,715294160
-61512938,715293708
-61512725,715293268
-61512499,715292799
-61512278,715292323
-61512055,715291845
-61511822,715291368
-61511584,715290894
-61511351,715290413
-61511125,715289927
-61510896,715289429
-61510666,715288919
-61510438,715288410
-61510207,715287888
-61509962,715287356
-61509696,715286822
-61509424,715286280
-61509169,715285744
-61508926,715285197
-61508672,715284641
-61508402,715284061
-61508162,715283519
-61507915,715282956
-61507669,715282397
-61507437,715281871
-61507183,715281330
-61506944,715280822
-61506697,715280264
-61506471,715279744
-61506212,715279150
-61505973,715278634
-61505711,715278067
-61505446,715277490
-61505169,715276905
-61504891,715276319
-61504598,715275704
-61504297,715275060
-61504015,715274440
-61503707,715273807
-61503349,715273162
-61503009,715272519
-61502683,715271852
-61502353,715271156
-61502026,715270452
-61501694,715269713
-61501356,715268992
-61501030,715268279
-61500717,715267564
-61500396,715266855
-61500086,715266181
-61499769,715265518
-61499428,715264845
-61499106,715264220
-61498805,715263571
-61498530,715262952
-61498252,715262331
-61497969,715261727
-61497643,715261066
-61497350,715260464
-61497056,715259864
-61496761,715259245
-61496466,715258628
-61496181,715258019
-61495915,715257461
-61495639,715256900
-61495366,715256337
-61495097,715255774
-61494825,715255217
-61494557,715254664
-61494296,715254113
-61494048,715253563
-61493794,715253016
-61493534,715252484
-61493273,715251939
-61493036,715251429
-61492794,715250904
-61492559,715250390
-61492303,715249842
-61492087,715249371
-61491853,715248864
-61491625,715248359
-61491389,715247836
-61491153,715247320
-61490898,715246788
-61490637,715246256
-61490389,715245728
-61490153,715245191
-61489930,715244665
-61489706,715244140
-61489469,715243602
-61489217,715243049
-61488953,715242487
-61488687,715241933
-61488423,715241380
-61488178,715240872
-61487923,715240358
-61487437,715239397
-61487190,715238891
-61486966,715238423
-61486759,715237983
-61486553,715237551
-61486340,715237103
-61486127,715236657
-61485918,715236212
-61485718,715235772
-61485527,715235340
-61485336,715234915
-61485141,715234503
-61484950,715234102
-61484762,715233707
-61484571,715233315
-61484378,715232929
-61484178,715232526
-61484008,715232163
-61483827,715231763
-61483653,715231371
-61483470,715230972
-61483290,715230572
-61483115,715230180
-61482936,715229788
-61482749,715229398
-61482552,715228982
-61482393,715228617
-61482229,715228219
-61482054,715227801
-61481891,715227439
-61481717,715227061
-61481542,715226693
-61481361,715226335
-61481192,715226007
-61481020,715225664
-61480862,715225324
-61480721,715224983
-61480584,715224628
-61480452,715224288
-61480305,715223919
-61480154,715223549
-61479998,715223188
-61479826,715222835
-61479649,715222496
-61479477,715222169
-61479322,715221856
-61479188,715221540
-61479060,715221209
-61478926,715220850
-61478780,715220478
-61478617,715220103
-61478441,715219734
-61478257,715219369
-61478071,715219014
-61477882,715218657
-61477703,715218308
-61477542,715217958
-61477398,715217601
-61477255,715217223
-61477096,715216812
-61476933,715216417
-61476749,715216006
-61476552,715215608
-61476355,715215229
-61476170,715214865
-61476002,715214513
-61475846,715214157
-61475691,715213787
-61475528,715213398
-61475368,715213029
-61475183,715212623
-61474833,715211885
-61474647,715211499
-61474464,715211112
-61474275,715210695
-61474112,715210332
-61473929,715209937
-61473741,715209537
-61473542,715209114
-61473359,715208717
-61473169,715208300
-61472980,715207880
-61472787,715207454
-61472569,715206984
-61472373,715206570
-61472154,715206104
-61471931,715205630
-61471695,715205127
-61471458,715204621
-61471232,715204139
-61470999,715203630
-61470763,715203116
-61470517,715202580
-61470284,715202075
-61470048,715201566
-61469808,715201062
-61469567,715200562
-61469327,715200057
-61469110,715199581
-61468886,715199079
-61468667,715198603
-61468425,715198106
-61468194,715197644
-61467955,715197167
-61467722,715196690
-61467500,715196215
-61467273,715195715
-61467038,715195195
-61466795,715194673
-61466553,715194160
-61466280,715193572
-61466024,715193006
-61465757,715192445
-61465471,715191864
-61465189,715191281
-61464916,715190701
-61464620,715190075
-61464355,715189527
-61464069,715188939
-61463787,715188372
-61463503,715187806
-61463231,715187276
-61462945,715186724
-61462677,715186178
-61462410,715185601
-61462162,715185061
-61461899,715184486
-61461627,715183900
-61461337,715183304
-61461039,715182709
-61460731,715182097
-61460451,715181528
-61460164,715180933
-61459864,715180325
-61459586,715179763
-61459291,715179150
-61459043,715178626
-61458770,715178067
-61458491,715177497
-61458209,715176916
-61457929,715176336
-61457651,715175753
-61457376,715175170
-61457089,715174580
-61456797,715174004
-61456508,715173426
-61456222,715172845
-61455923,715172246
-61455644,715171680
-61455348,715171072
-61455079,715170501
-61454801,715169920
-61454518,715169342
-61454188,715168671
-61453964,715168205
-61453706,715167648
-61453452,715167095
-61453179,715166513
-61452931,715166007
-61452655,715165459
-61452396,715164949
-61452125,715164421
-61451838,715163874
-61451584,715163374
-61451338,715162856
-61451105,715162342
-61450868,715161838
-61450630,715161337
-61450402,715160838
-61450176,715160338
-61449940,715159819
-61449711,715159333
-61449457,715158830
-61449187,715158299
-61448928,715157769
-61448675,715157225
-61448417,715156660
-61448153,715156114
-61447876,715155556
-61447608,715155001
-61447338,715154450
-61447078,715153915
-61446831,715153400
-61446582,715152896
-61446331,715152395
-61446075,715151890
-61445814,715151368
-61445549,715150845
-61445291,715150327
-61445039,715149820
-61444799,715149328
-61444578,715148848
-61444361,715148361
-61444155,715147878
-61443939,715147379
-61443738,715146944
-61443515,715146475
-61443307,715146042
-61443093,715145585
-61442888,715145135
-61442673,715144646
-61442493,715144217
-61442290,715143753
-61442067,715143276
-61441831,715142792
-61441586,715142306
-61441334,715141824
-61441079,715141331
-61440855,715140889
-61440628,715140440
-61440403,715139987
-61440189,715139544
-61439968,715139092
-61439739,715138632
-61439522,715138202
-61439295,715137762
-61439069,715137316
-61438843,715136863
-61438636,715136443
-61438424,715136014
-61438220,715135594
-61437832,715134768
-61437651,715134351
-61437466,715133922
-61437272,715133484
-61437069,715133042
-61436861,715132602
-61436657,715132169
-61436447,715131736
-61436246,715131325
-61436049,715130920
-61435854,715130521
-61435656,715130126
-61435455,715129727
-61435258,715129328
-61435079,715128957
-61434896,715128573
-61434713,715128190
-61434529,715127807
-61434346,715127427
-61434169,715127051
-61433988,715126674
-61433803,715126299
-61433619,715125927
-61433437,715125556
-61433252,715125190
-61433072,715124832
-61432900,715124476
-61432723,715124101
-61432569,715123782
-61432402,715123437
-61432240,715123093
-61432082,715122744
-61431924,715122392
-61431756,715122035
-61431581,715121666
-61431419,715121323
-61431248,715120968
-61431079,715120617
-61430906,715120256
-61430738,715119896
-61430572,715119522
-61430406,715119148
-61430234,715118777
-61430056,715118400
-61429881,715118029
-61429713,715117672
-61429544,715117318
-61429376,715116966
-61429211,715116613
-61429047,715116256
-61428876,715115888
-61428702,715115511
-61428536,715115156
-61428356,715114760
-61428204,715114443
-61428031,715114091
-61427874,715113776
-61427716,715113457
-61427557,715113142
-61427402,715112826
-61427251,715112506
-61427100,715112181
-61426947,715111850
-61426790,715111509
-61426616,715111138
-61426442,715110777
-61426292,715110474
-61426122,715110130
-61425945,715109778
-61425784,715109464
-61425611,715109126
-61425443,715108799
-61425262,715108437
-61425083,715108063
-61424908,715107671
-61424729,715107256
-61424543,715106835
-61424335,715106377
-61424147,715105976
-61423942,715105551
-61423737,715105130
-61423536,715104715
-61423337,715104306
-61423133,715103880
-61422931,715103458
-61422734,715103039
-61422525,715102596
-61422317,715102164
-61422109,715101730
-61421897,715101286
-61421701,715100868
-61421492,715100424
-61421280,715099977
-61421059,715099523
-61420835,715099066
-61420391,715098167
-61420156,715097704
-61419938,715097272
-61419715,715096819
-61419488,715096359
-61419257,715095892
-61419011,715095403
-61418783,715094948
-61418549,715094476
-61418314,715094010
-61418080,715093544
-61417854,715093082
-61417630,715092616
-61417410,715092149
-61417189,715091675
-61416708,715090687
-61416436,715090141
-61416197,715089667
-61415955,715089168
-61415715,715088671
-61415465,715088181
-61415203,715087674
-61414963,715087198
-61414720,715086708
-61414482,715086223
-61414235,715085734
-61413973,715085236
-61413719,715084736
-61413474,715084229
-61413231,715083717
-61412980,715083195
-61412710,715082651
-61412455,715082142
-61412191,715081620
-61411920,715081092
-61411655,715080573
-61411392,715080067
-61411133,715079561
-61410877,715079057
-61410623,715078546
-61410372,715078031
-61410122,715077509
-61409023,715075348
-61408721,715074753
-61408487,715074283
-61408224,715073744
-61407964,715073210
-61407692,715072645
-61407437,715072118
-61407168,715071558
-61406892,715070998
-61406596,715070418
-61406319,715069876
-61406042,715069321
-61405776,715068771
-61404984,715067148
-61404713,715066609
-61404444,715066076
-61404180,715065549
-61403918,715065014
-61403653,715064478
-61403390,715063954
-61403141,715063464
-61402883,715062959
-61402629,715062465
-61402384,715061981
-61402128,715061472
-61401890,715061001
-61401643,715060512
-61401416,715060051
-61401178,715059565
-61400938,715059081
-61400701,715058603
-61400462,715058125
-61400219,715057643
-61399977,715057169
-61399736,715056699
-61399497,715056230
-61399259,715055760
-61399028,715055292
-61398796,715054812
-61398560,715054328
-61398312,715053828
-61398059,715053319
-61397793,715052790
-61397521,715052254
-61397242,715051691
-61396962,715051127
-61396683,715050572
-61396400,715050012
-61396114,715049453
-61395836,715048905
-61395558,715048358
-61395274,715047812
-61394981,715047248
-61394726,715046755
-61394464,715046238
-61394199,715045719
-61393941,715045205
-61393687,715044698
-61393438,715044196
-61393194,715043689
-61392966,715043221
-61392722,715042730
-61392487,715042285
-61392239,715041824
-61391997,715041368
-61391757,715040915
-61391503,715040431
-61391290,715040020
-61391066,715039578
-61390843,715039140
-61390623,715038710
-61390407,715038282
-61390185,715037857
-61389955,715037432
-61389731,715037003
-61389509,715036561
-61389286,715036107
-61389060,715035637
-61388831,715035162
-61388595,715034689
-61388336,715034200
-61388086,715033711
-61387843,715033218
-61387598,715032719
-61387339,715032215
-61387067,715031707
-61386799,715031203
-61386544,715030695
-61386285,715030185
-61386018,715029666
-61385782,715029210
-61385532,715028718
-61385302,715028262
-61385072,715027806
-61384838,715027346
-61384592,715026882
-61384350,715026422
-61384105,715025961
-61383848,715025498
-61383562,715025045
-61383224,715024595
-61382773,715024113
-61382272,715023676
-61381686,715023245
-61381073,715022833
-61380493,715022432
-61379945,715022012
-61379445,715021589
-61378967,715021137
-61378504,715020668
-61378028,715020169
-61377574,715019693
-61377088,715019200
-61376568,715018718
-61376010,715018254
-61375442,715017812
-61374899,715017375
-61374367,715016935
-61373847,715016489
-61373358,715016024
-61372918,715015579
-61372426,715015074
-61371989,715014626
-61371502,715014152
-61370942,715013698
-61370313,715013280
-61369586,715012918
-61368817,715012649
-61367941,715012453
-61367020,715012362
-61366032,715012374
-61365078,715012474
-61364034,715012690
-61363066,715012988
-61362060,715013382
-61361058,715013858
-61360073,715014423
